Brokered by RE MAX Edge	Multi-family home for sale	1998000	6	3	3192.000000	578 Ovington Ave	Brooklyn, NY 11209	578 Ovington AveBrooklyn, NY 11209	United States	New York	Kings County	Brooklyn	Ovington Avenue	578 Ovington Ave, Brooklyn, NY 11209, USA	40.63140600	-74.01935120
Brokered by Douglas Elliman - 237 Smith St	Condo for sale	1250000	3	2	1281.000000	425 14th St Unit D1 /D2	Brooklyn, NY 11215	425 14th St Unit D1 /D2Brooklyn, NY 11215	New York	New York County	New York	Manhattan	425	425 E 14th St d1, New York, NY 10009, USA	40.73080350	-73.98089810
Brokered by Apple Realty Group Corp	Condo for sale	680000	2	2	1058.000000	167-09 Powell Cove Blvd Unit 26	Beechhurst, NY 11357	167-09 Powell Cove Blvd Unit 26Beechhurst, NY 11357	New York	Queens County	Queens	Flushing	16709	16709 Powells Cove Blvd #26, Flushing, NY 11357, USA	40.79422550	-73.79506780
Brokered by Winzone Realty Inc	House for sale	1299000	4	2	2184.207862	2066 66th St	Brooklyn, NY 11204	2066 66th StBrooklyn, NY 11204	United States	New York	Kings County	Brooklyn	66th Street	2066 66th St, Brooklyn, NY 11204, USA	40.61475830	-73.98498870
Brokered by A J Realty Of Queens Inc	Multi-family home for sale	899000	4	2	2184.207862	109-06 112th St	South Ozone Park, NY 11420	109-06 112th StSouth Ozone Park, NY 11420	United States	New York	Queens County	Queens	112th Street	109-06 112th St, Jamaica, NY 11420, USA	40.68031980	-73.82817940
Brokered by Elegran LLC	Condo for sale	845000	3	2	2184.207862	83-09 Talbot St Unit 5N	Kew Gardens, NY 11415	83-09 Talbot St Unit 5NKew Gardens, NY 11415	New York	Queens County	Queens	Kew Gardens	83-9	83-9 Talbot St #5n, Kew Gardens, NY 11415, USA	40.70954180	-73.82866580
Brokered by E Realty International Corp	House for sale	2098000	5	4	1200.000000	147-48 8th Ave	Flushing, NY 11357	147-48 8th AveFlushing, NY 11357	United States	New York	Queens County	Queens	8th Avenue	147-48 8th Ave, Flushing, NY 11357, USA	40.79284360	-73.81908110
Brokered by Fillmore Real Estate	Co-op for sale	899000	2	2	1300.000000	9201 Shore Rd Apt C507	Brooklyn, NY 11209	9201 Shore Rd Apt C507Brooklyn, NY 11209	New York	Kings County	Brooklyn	Fort Hamilton	9201	9201 Shore Rd #507, Brooklyn, NY 11209, USA	40.62050200	-74.03969730
Brokered by Keller Williams Rlty Landmark	House for sale	758888	3	1	2184.207862	203-03 34th Ave	Bayside, NY 11361	203-03 34th AveBayside, NY 11361	United States	New York	Queens County	Queens	34th Avenue	203-03 34th Ave, Flushing, NY 11361, USA	40.76769850	-73.78503440
Brokered by Redfin Real Estate	Co-op for sale	650000	2	1	2184.207862	332 W 101st St Apt 2R	New York, NY 10025	332 W 101st St Apt 2RNew York, NY 10025	New York	New York County	New York	Manhattan	332	332 W 101st St #2r, New York, NY 10025, USA	40.79876100	-73.97215560
Brokered by Flat Rate Realty Of Queens Ltd	Co-op for sale	169000	1	1	850.000000	165-20 Highland Ave Unit 105	Jamaica, NY 11432	165-20 Highland Ave Unit 105Jamaica, NY 11432	New York	Queens County	Queens	Jamaica	16520	16520 Highland Ave Apt 105, Jamaica, NY 11432, USA	40.71065990	-73.79868990
Brokered by Prospes Real Estate Corp	Multi-family home for sale	1350000	5	3	2184.207862	58-16 83rd Pl	Middle Village, NY 11379	58-16 83rd PlMiddle Village, NY 11379	United States	New York	Queens County	Queens	83rd Place	58-16 83rd Pl, Flushing, NY 11379, USA	40.72855500	-73.87808580
Brokered by Brown Harris Stvns Forest Hill	Co-op for sale	695000	2	2	2184.207862	35-25 77th St Unit A16	Jackson Heights, NY 11372	35-25 77th St Unit A16Jackson Heights, NY 11372	New York	Queens County	Queens	Flushing	35-25	Berkeley Apartments, 35-25 77th St, Flushing, NY 11372, USA	40.75077180	-73.88901570
Brokered by Douglas Elliman - Bayside	Multi-family home for sale	1499000	5	2	2280.000000	18 Covert St	Brooklyn, NY 11207	18 Covert StBrooklyn, NY 11207	United States	New York	Kings County	Brooklyn	Covert Street	18 Covert St., Brooklyn, NY 11207, USA	40.68521210	-73.91312990
Brokered by COMPASS	Pending	395000	3	2	381.000000	192 Water St Ste C	Brooklyn, NY 11201	192 Water St Ste CBrooklyn, NY 11201	New York	Kings County	Brooklyn	Dumbo	192	192 Water St STE C, Brooklyn, NY 11201, USA	40.70289220	-73.98606140
Brokered by Flat Rate Realty Of Queens Ltd	Co-op for sale	169000	1	1	850.000000	165-20 Highland Ave Unit 105	Jamaica, NY 11432	165-20 Highland Ave Unit 105Jamaica, NY 11432	New York	Queens County	Queens	Jamaica	16520	16520 Highland Ave Apt 105, Jamaica, NY 11432, USA	40.71065990	-73.79868990
Brokered by COMPASS	Pending	395000	3	2	381.000000	192 Water St Ste C	Brooklyn, NY 11201	192 Water St Ste CBrooklyn, NY 11201	New York	Kings County	Brooklyn	Dumbo	192	192 Water St STE C, Brooklyn, NY 11201, USA	40.70289220	-73.98606140
Brokered by Corcoran West Side	Co-op for sale	445000	1	1	2184.207862	25 Tudor City Pl Apt 419	New York, NY 10017	25 Tudor City Pl Apt 419New York, NY 10017	10017	United States	New York	New York County	Manhattan	Tudor City, New York, NY 10017, USA	40.74884910	-73.97161610
Brokered by Coldwell Banker Advantage	Townhouse for sale	499000	3	2	1400.000000	181 Morningstar Rd	Staten Island, NY 10303	181 Morningstar RdStaten Island, NY 10303	United States	New York	Richmond County	Staten Island	Morningstar Road	181 Morningstar Rd, Staten Island, NY 10303, USA	40.63331400	-74.14590900
Brokered by COMPASS	Co-op for sale	449000	3	1	2184.207862	440 E 56th St Apt 4D	Manhattan, NY 10022	440 E 56th St Apt 4DManhattan, NY 10022	New York	New York County	New York	Manhattan	440	440 E 56th St #4b, New York, NY 10022, USA	40.75686290	-73.96213410
Brokered by Hall Homes Realty, Inc.	House for sale	649000	4	2	1120.000000	2760 Amboy Rd	Staten Island, NY 10306	2760 Amboy RdStaten Island, NY 10306	United States	New York	Richmond County	Staten Island	Amboy Road	2760 Amboy Rd, Staten Island, NY 10306, USA	40.56949740	-74.12374370
Brokered by Hometown Properties	Co-op for sale	335000	1	1	756.000000	7901 4th Ave Apt E5	Brooklyn, NY 11209	7901 4th Ave Apt E5Brooklyn, NY 11209	New York	Kings County	Brooklyn	Bay Ridge	7901	7901 4th Ave e5, Brooklyn, NY 11209, USA	40.62733710	-74.02620240
Brokered by Block & Lot Real Estate SVC	Multi-family home for sale	838000	8	4	2184.207862	155-17/19 113th Ave	Jamaica, NY 11433	155-17/19 113th AveJamaica, NY 11433	United States	New York	Queens County	Queens	113th Avenue	155-17 113th Ave, Jamaica, NY 11433, USA	40.68806490	-73.79192720
Brokered by COMPASS	Condo for sale	1495000	2	2	1098.000000	84 Front St Apt 2B	Brooklyn, NY 11201	84 Front St Apt 2BBrooklyn, NY 11201	New York	Kings County	Brooklyn	Dumbo	84	84 Front St #2b, Brooklyn, NY 11201, USA	40.70235700	-73.98920370
Brokered by Century Homes Realty Group LLC	Multi-family home for sale	980000	4	4	3068.000000	262 Zerega Ave	Bronx, NY 10473	262 Zerega AveBronx, NY 10473	United States	New York	Bronx County	The Bronx	Zerega Avenue	262 Zerega Ave, Bronx, NY 10473, USA	40.81291280	-73.84618410
Brokered by RE MAX Edge	House for sale	688000	3	2	1344.000000	2805 W 28th St	Brooklyn, NY 11224	2805 W 28th StBrooklyn, NY 11224	United States	New York	Kings County	Brooklyn	West 28th Street	2805 W 28th St, Brooklyn, NY 11224, USA	40.57733990	-73.99432940
Brokered by Budget Real Estate Nyc Inc	Multi-family home for sale	679000	6	3	2184.207862	1319 E 96th St	Brooklyn, NY 11236	1319 E 96th StBrooklyn, NY 11236	United States	New York	Kings County	Brooklyn	East 96th Street	1319 E 96th St, Brooklyn, NY 11236, USA	40.63980040	-73.89745920
Brokered by Keller Williams Legendary	Pending	999888	4	2	1900.000000	29-31 159th St	Flushing, NY 11358	29-31 159th StFlushing, NY 11358	United States	New York	Queens County	Queens	159th Street	29-31 159th St, Flushing, NY 11358, USA	40.77015840	-73.80521470
Brokered by Geo Real Estate Group Inc	Co-op for sale	375000	1	1	500.000000	240 E 55th St Apt 8E	New York, NY 10022	240 E 55th St Apt 8ENew York, NY 10022	New York	New York County	New York	Manhattan	240	240 E 55th St #8e, New York, NY 10022, USA	40.75812160	-73.96707040
Brokered by Netter Real Estate Inc	House for sale	848724	2	2	2184.207862	53-15 37th Rd	Woodside, NY 11377	53-15 37th RdWoodside, NY 11377	United States	New York	Queens County	Queens	37th Road	53-15 37th Rd, Flushing, NY 11377, USA	40.75111120	-73.90896390
Brokered by Brown Harris Stevens	Townhouse for sale	1595000	3	8	2184.207862	511 W 144th St Unit Townhouse	Manhattan, NY 10031	511 W 144th St Unit TownhouseManhattan, NY 10031	United States	New York	New York County	New York	West 144th Street	511 W 144th St, New York, NY 10031, USA	40.82500690	-73.94864530
Brokered by City Advance Realty Inc	Condo for sale	568000	2	2	1253.000000	164 Beach 101st St Unit 15A	Rockaway Park, NY 11694	164 Beach 101st St Unit 15ARockaway Park, NY 11694	New York	Queens County	Queens	Rockaway Park	164	164 Beach 101st St #15a, Rockaway Park, NY 11694, USA	40.58280440	-73.82108070
Brokered by Salmon Realty Group	Multi-family home for sale	1153000	4	2	3980.000000	7739 Amboy Rd	Staten Island, NY 10307	7739 Amboy RdStaten Island, NY 10307	United States	New York	Richmond County	Staten Island	Amboy Road	7739 Amboy Rd, Staten Island, NY 10307, USA	40.50789150	-74.25303320
Brokered by Realty Connect USA LLC	Multi-family home for sale	2399000	10	5	2184.207862	3505 214th Pl	Bayside, NY 11361	3505 214th PlBayside, NY 11361	United States	New York	Queens County	Queens	214th Place	35-05 214th Pl, Flushing, NY 11361, USA	40.76939560	-73.77081440
Brokered by Keller Williams Realty Greater Nassau	Co-op for sale	349000	1	1	800.000000	510 Ocean Pkwy Apt 4D	Kensington, NY 11218	510 Ocean Pkwy Apt 4DKensington, NY 11218	United States	New York	Kings County	Brooklyn	Ocean Parkway	510 Ocean Pkwy, Brooklyn, NY 11218, USA	40.63582490	-73.97330800
Brokered by Realty Trends Corp	Multi-family home for sale	2999990	5	6	3600.000000	226 12th St	Brooklyn, NY 11215	226 12th StBrooklyn, NY 11215	United States	New York	Kings County	Brooklyn	12th Street	226 12th St, Brooklyn, NY 11215, USA	40.66812580	-73.98978650
Brokered by Mont Sky Real Estate Hudson	Townhouse for sale	899000	3	2	1400.000000	50-07 63rd St	Woodside, NY 11377	50-07 63rd StWoodside, NY 11377	United States	New York	Queens County	Queens	63rd Street	50-07 63rd St, Flushing, NY 11377, USA	40.73680550	-73.90261520
Brokered by Amorelli Realty LLC	Co-op for sale	169000	1	1	2184.207862	21-57 33rd St Unit 5D	Astoria, NY 11105	21-57 33rd St Unit 5DAstoria, NY 11105	New York	Queens County	Queens	Astoria	21-57	21-57 33rd St #5d, Astoria, NY 11105, USA	40.77592320	-73.90873340
Brokered by JM Properties	House for sale	449999	4	3	1217.000000	46 Elizabeth St	Staten Island, NY 10310	46 Elizabeth StStaten Island, NY 10310	United States	New York	Richmond County	Staten Island	Elizabeth Street	46 Elizabeth St, Staten Island, NY 10310, USA	40.63290230	-74.12094500
Brokered by River Realty Services, Inc.	Foreclosure	886545	6	4	2116.000000	133-29 Amber St	Howard Beach, NY 11208	133-29 Amber StHoward Beach, NY 11208	United States	New York	Queens County	Queens	Amber Street	133- 38 Amber St, Howard Beach, NY 11414, USA	40.67190070	-73.85900060
Brokered by Keller Williams Realty Staten Island	Townhouse for sale	495000	3	2	1280.000000	75 N Burgher Ave	Staten Island, NY 10310	75 N Burgher AveStaten Island, NY 10310	United States	New York	Richmond County	Staten Island	North Burgher Avenue	75 N Burgher Ave, Staten Island, NY 10310, USA	40.63964830	-74.11519850
Brokered by Ed Bruno Realty, LLC	House for sale	749000	4	3	2150.000000	142 Dixon Ave	Staten Island, NY 10303	142 Dixon AveStaten Island, NY 10303	United States	New York	Richmond County	Staten Island	Dixon Avenue	142 Dixon Ave, Staten Island, NY 10303, USA	40.62781090	-74.14695700
Brokered by EXIT REALTY PRIME	House for sale	875000	4	3	2129.000000	79-26 268th St	Glen Oaks, NY 11004	79-26 268th StGlen Oaks, NY 11004	United States	New York	Queens County	Queens	268th Street	79-26 268th St, Queens, NY 11004, USA	40.74746410	-73.70445600
Brokered by RE MAX 1st Choice	Multi-family home for sale	1630000	11	6	2184.207862	42-32 81st St	Elmhurst, NY 11373	42-32 81st StElmhurst, NY 11373	United States	New York	Queens County	Queens	81st Street	42-32 81st St, Elmhurst, NY 11373, USA	40.74241720	-73.88428490
Brokered by COMPASS	Condo for sale	849000	2	1	720.000000	150 W 51st St Apt 808	Manhattan, NY 10019	150 W 51st St Apt 808Manhattan, NY 10019	New York	New York County	New York	Manhattan	150	150 W 51st St #808, New York, NY 10019, USA	40.76142700	-73.98258400
Brokered by Douglas Elliman - 2112 Frederick Douglass Blvd	Pending	110000	1	1	650.000000	6535 Broadway Apt 3G	Bronx, NY 10471	6535 Broadway Apt 3GBronx, NY 10471	New York	Bronx County	The Bronx	North Riverdale	6535	6535 Broadway #3g, Bronx, NY 10471, USA	40.90656800	-73.89680470
Brokered by KELLER WILLIAMS REALTY LANDMARK II	Pending	299999	2	1	650.000000	124-21 Flatlands Ave Unit 8B	Brooklyn, NY 11208	124-21 Flatlands Ave Unit 8BBrooklyn, NY 11208	New York	Kings County	Brooklyn	East New York	12421	12421 Flatlands Ave #8b, Brooklyn, NY 11208, USA	40.65769600	-73.87640910
Brokered by Weichert Realtors TMT Group	Co-op for sale	335000	3	2	2184.207862	18-50 211 St Unit 3D	Bayside, NY 11360	18-50 211 St Unit 3DBayside, NY 11360	New York	Queens County	Queens	Bayside	18-50	18-50 211th St #3d, Bayside, NY 11360, USA	40.78057320	-73.78258060
Brokered by Compass Greater Ny, Llc	Co-op for sale	549000	3	1	1200.000000	7002 Ridge Blvd Apt D11	Brooklyn, NY 11209	7002 Ridge Blvd Apt D11Brooklyn, NY 11209	New York	Kings County	Brooklyn	Bay Ridge	7002	7002 Ridge Blvd Apt D11, Brooklyn, NY 11209, USA	40.63583230	-74.02913720
Brokered by eXp Realty BKNY	Co-op for sale	445000	3	2	1250.000000	2483 W 16th St Apt 3C	Brooklyn, NY 11214	2483 W 16th St Apt 3CBrooklyn, NY 11214	United States	New York	Kings County	Brooklyn	2483	2483 W 16th St #3c, Brooklyn, NY 11214, USA	40.58719070	-73.98409650
Brokered by Keller Williams Realty Staten Island	Contingent	459000	2	1	1188.000000	382 Sprague Ave	Staten Island, NY 10307	382 Sprague AveStaten Island, NY 10307	United States	New York	Richmond County	Staten Island	Sprague Avenue	382 Sprague Ave, Staten Island, NY 10307, USA	40.50199910	-74.23722840
Brokered by Homes R Us Realty of NY, Inc.	House for sale	399998	4	2	1252.000000	73 Irving Pl	Staten Island, NY 10304	73 Irving PlStaten Island, NY 10304	United States	New York	Richmond County	Staten Island	Irving Place	73 Irving Pl, Staten Island, NY 10304, USA	40.61716780	-74.08371350
Brokered by Sotheby's International Realty - Downtown Manhattan	Condo for sale	9500000	4	4	3655.000000	1 John St # E	Brooklyn, NY 11201	1 John St # EBrooklyn, NY 11201	New York	Kings County	Brooklyn	Dumbo	1	John Street Park, 1 John St, Brooklyn, NY 11201, USA	40.70462280	-73.98782380
Brokered by RE MAX Elite	Pending	999000	4	2	1957.000000	121 86th St	Brooklyn, NY 11209	121 86th StBrooklyn, NY 11209	United States	New York	Kings County	Brooklyn	86th Street	121 86th St, Brooklyn, NY 11209, USA	40.62480410	-74.03557780
Brokered by IHome Realty Group LLC	House for sale	650000	4	2	1482.000000	954 Brooklyn Ave	Brooklyn, NY 11203	954 Brooklyn AveBrooklyn, NY 11203	United States	New York	Kings County	Brooklyn	Brooklyn Avenue	954 Brooklyn Ave, Brooklyn, NY 11203, USA	40.65033610	-73.94400720
Brokered by Century 21 Papp Realty	House for sale	880000	3	4	2100.000000	20 Gabriele Ct	Staten Island, NY 10312	20 Gabriele CtStaten Island, NY 10312	United States	New York	Richmond County	Staten Island	Gabrielle Court	20 Gabrielle Ct, Staten Island, NY 10312, USA	40.55131400	-74.16700260
Brokered by Winzone Realty Inc	House for sale	1350000	5	3	2082.000000	80-31 188th St	Hollis, NY 11432	80-31 188th StHollis, NY 11432	United States	New York	Queens County	Queens	188th Street	80-31 188th St, Hollis, NY 11423, USA	40.72840320	-73.78039840
Brokered by Tru International Realty Corp	Condo for sale	599000	2	2	2184.207862	131-19 Fowler Ave Unit 2C	Flushing, NY 11355	131-19 Fowler Ave Unit 2CFlushing, NY 11355	New York	Queens County	Queens	Flushing	131-19	131-19 Fowler Ave #2c, Flushing, NY 11355, USA	40.75175610	-73.83443470
Brokered by Keller Williams Rlty Landmark	Co-op for sale	225000	1	1	2184.207862	35-45 204 St Unit 399	Bayside, NY 11361	35-45 204 St Unit 399Bayside, NY 11361	New York	Queens County	Queens	Auburndale	3545	3545 204th St # 399, Auburndale, NY 11361, USA	40.76644990	-73.78359000
Brokered by Level	Co-op for sale	220000	3	1	2184.207862	273 Bennett Ave Apt 6E	New York, NY 10040	273 Bennett Ave Apt 6ENew York, NY 10040	New York	New York County	New York	Manhattan	273	273 Bennett Ave #6e, New York, NY 10040, USA	40.85907290	-73.93221760
Brokered by RE/MAX Team	Co-op for sale	289000	3	1	2184.207862	2199 Holland Ave Apt 5N	Bronx, NY 10462	2199 Holland Ave Apt 5NBronx, NY 10462	New York	Bronx County	The Bronx	East Bronx	2199	2199 Holland Ave #5n, Bronx, NY 10462, USA	40.85635360	-73.86597400
Brokered by Corcoran SoHo	Pending	350000	1	1	2184.207862	2088 Madison Ave Apt 1A	New York, NY 10037	2088 Madison Ave Apt 1ANew York, NY 10037	New York	New York County	New York	Manhattan	2088	2088 Madison Ave #1a, New York, NY 10037, USA	40.80991460	-73.93790840
Brokered by Winzone Realty Inc	House for sale	1350000	5	3	2082.000000	80-31 188th St	Hollis, NY 11432	80-31 188th StHollis, NY 11432	United States	New York	Queens County	Queens	188th Street	80-31 188th St, Hollis, NY 11423, USA	40.72840320	-73.78039840
Brokered by Century 21 Papp Realty	House for sale	880000	3	4	2100.000000	20 Gabriele Ct	Staten Island, NY 10312	20 Gabriele CtStaten Island, NY 10312	United States	New York	Richmond County	Staten Island	Gabrielle Court	20 Gabrielle Ct, Staten Island, NY 10312, USA	40.55131400	-74.16700260
Brokered by Realty Connect USA LLC	House for sale	719999	3	2	2184.207862	108-16 36 Ave	Corona, NY 11368	108-16 36 AveCorona, NY 11368	United States	New York	Queens County	Queens	36th Avenue	108-16 36th Ave, Queens, NY 11368, USA	40.75454500	-73.85967500
Brokered by COMPASS	Condo for sale	1100000	2	1	807.000000	170 Broadway Apt 6A	Brooklyn, NY 11211	170 Broadway Apt 6ABrooklyn, NY 11211	New York	Kings County	Brooklyn	Southside	170	170 Broadway #6a, Brooklyn, NY 11211, USA	40.70990500	-73.96286900
Brokered by Pantiga Group Inc.	Co-op for sale	259000	2	1	950.000000	800 Grand Concourse Ave Unit Gjn	Bronx, NY 10451	800 Grand Concourse Ave Unit GjnBronx, NY 10451	United States	New York	Bronx County	The Bronx	Grand Concourse	800 Grand Concourse, Bronx, NY 10451, USA	40.82486990	-73.92298290
Brokered by S Sharf Realty Inc	Multi-family home for sale	1699999	6	3	2754.000000	370 Marion St	Brooklyn, NY 11233	370 Marion StBrooklyn, NY 11233	United States	New York	Kings County	Brooklyn	Marion Street	370 Marion St, Brooklyn, NY 11233, USA	40.68118900	-73.91466060
Brokered by CENTURY 21 Professional Realty	House for sale	669000	4	2	2184.207862	134-25 241st St	Rosedale, NY 11422	134-25 241st StRosedale, NY 11422	United States	New York	Queens County	Queens	241st Street	134-25 241st St, Jamaica, NY 11422, USA	40.67297790	-73.73300640
